date,Mkt.RF,SMB,HML,RMW,CMA,RF,CAT,IBM,MS,BHP,SAM,DD,GE,XOM,CSCO
4/10/2011,2.68,3.63,0.45,-0.9,-0.19,0,2.781626141,0.833260022,11.64460395,3.941772553,4.61923256,5.824254257,1.150611057,2.333765162,2.930842008
5/10/2011,1.92,-0.29,-0.46,-0.65,-0.36,0,2.343448268,1.200288532,3.29965602,3.446842069,4.453236332,7.191261625,2.721685183,1.526093952,3.655102924
6/10/2011,1.94,0.25,0.58,-0.41,0.15,0,3.74007232,2.700000978,4.721072743,3.443479612,3.202167201,3.292163082,1.688353066,-0.08114898,3.585908758
7/10/2011,-0.98,-1.32,-1.47,1.4,-0.03,0,-2.057582927,0.384530094,-6.392389013,-0.362839546,0.781729864,-2.236516607,-0.193359721,-0.447598045,-0.538767213
10/10/2011,3.44,0.54,0.64,-0.55,-0.2,0,4.669453028,2.292678893,7.114394874,4.976842693,0.836007782,5.614811971,4.046061118,3.630930269,2.548288005
11/10/2011,0.15,0.64,-0.12,0,-0.23,0,1.915075123,-0.871846635,0.651874336,-1.527970338,-0.156972806,0.798661572,0,-0.013114759,-0.586848016
12/10/2011,1.07,0.53,0.94,-0.67,0.24,0,1.281121328,0.60360704,2.882058282,2.862483398,0.962127669,3.315601579,1.598092938,1.160193641,1.518683697
13/10/2011,-0.21,0.17,-1.27,0.38,-0.33,0,-0.318747837,0.375368846,-4.519781672,-0.236551044,0.59666046,-2.298107972,-1.103660499,-1.029152031,0.98070557
14/10/2011,1.72,0.15,-0.33,-0.03,-0.6,0,3.202139492,1.966434591,0.527000288,2.199038389,2.00241905,3.717110789,2.31577719,2.252810794,0.743499566
17/10/2011,-2.06,-1.29,-0.51,0.66,-0.07,0,-3.103948718,-2.089604731,0.196873414,-4.084866136,-0.338766753,-4.243413028,-2.254125817,-0.822773648,-2.189029473
18/10/2011,2.11,0.73,1.66,-1.46,0.39,0,3.8502727,-4.208687945,8.662897566,1.951600103,0.210403353,4.56804618,2.914621177,1.816376341,1.960876114
19/10/2011,-1.38,-0.72,0.32,0.34,0.52,0,-1.378641603,-0.847608391,0.060151534,-4.270829825,-0.703070625,-4.342118074,-1.14355868,-0.584782454,-2.019104997
20/10/2011,0.43,-0.22,0.74,-0.23,0.23,0,1.386309482,-0.078945488,-0.180450499,-0.32984979,-0.708049913,-0.603548014,0.663652854,0.356376128,0.174674134
21/10/2011,1.92,0.16,0.09,-0.25,-0.02,0,3.647326903,2.441032807,2.438432906,3.290521887,2.248337056,3.018651176,-1.942986145,1.78799933,1.099218686
24/10/2011,1.59,1.73,-0.37,-0.44,-0.49,0,4.89047181,0.340771727,0.760872978,5.595143149,0.657857986,2.393999627,0.854696662,0.049916966,0.916389872
25/10/2011,-2.13,-0.86,-0.32,0.76,0.01,0,-2.069898702,-1.042460464,-3.742634505,-3.695082365,-1.541793731,-5.185915706,-1.408077242,-0.914717098,0.45504911
26/10/2011,1.12,0.71,0.8,-0.68,0.34,0,1.851691749,0.888742998,0.723779121,1.980014887,1.576297153,1.498696618,0.798313205,2.031069462,-0.056772968
27/10/2011,3.54,1.43,0.91,-1.61,-0.09,0,5.067636201,2.125913074,15.69880733,6.882188457,2.644127942,7.898352223,6.051669589,0.994207234,4.605546744
28/10/2011,-0.01,-0.54,-0.57,-0.15,-0.22,0,0.538324765,0.841090033,-0.516545133,-0.539730185,-0.022405914,0.514151564,-0.69323193,-0.489738015,0.648656896
31/10/2011,-2.5,0.05,-0.86,1.08,0.13,0,-2.498699519,-1.515853147,-9.045400435,-6.29122919,-0.888887991,-4.796965135,-3.180478314,-4.249544842,-0.161785221
1/11/2011,-2.86,-0.56,-1.17,0.99,-0.01,0,-3.041766395,-1.792472607,-8.330771966,-3.227765907,-2.413614365,-1.95589697,-4.216970915,-2.791858726,-5.206037393
2/11/2011,1.72,0.8,0.94,-0.61,-0.07,0,2.489750429,1.407234359,3.213395479,2.353044362,13.65804473,2.385374386,1.425523097,1.865548191,1.467282397
3/11/2011,1.97,0.61,-0.15,-0.05,-0.04,0,2.169206728,1.821023472,1.127272598,2.071402898,0.994931065,2.190154139,2.551790335,1.907514112,1.831867385
4/11/2011,-0.53,-0.03,-0.66,0.12,-0.01,0,-0.271183342,-0.49239143,-1.366231253,-0.025293881,-1.187017257,-1.54937002,-1.693959508,-0.432094659,-0.828497418
7/11/2011,0.48,-0.67,0.4,0.23,0.35,0,-0.775914597,0.503093669,1.189050187,0.151791735,-0.354807,0.106442111,0,1.051524411,-0.110986246
8/11/2011,1.21,0.03,0.55,-0.19,-0.07,0,0.93245556,0.363787681,2.336579533,1.193548116,1.531821757,1.268051567,0.547648252,1.109442838,1.652027377
9/11/2011,-3.78,-0.82,-0.68,1.03,0.28,0,-4.533385721,-2.7119819,-9.438682345,-6.421394796,-2.337333118,-4.987587983,-3.897836315,-3.01647471,-3.898074521
10/11/2011,0.83,0.09,0.55,0.11,0.46,0,0.609242358,0.607171714,0.632507978,1.506764644,0.602193204,0.842648728,1.316227543,1.67858917,5.523222977
11/11/2011,1.98,0.5,-0.18,-0.06,-0.17,0,4.174101435,2.17419512,3.103932107,2.115725139,1.10308664,2.805968192,1.483360332,1.287720767,2.17918703
14/11/2011,-0.92,-0.49,-0.86,0.44,-0.26,0,0.415273325,-0.015975686,-2.726327828,-2.549555408,-1.941023308,-1.177553659,-1.234611303,-0.957943446,-0.421461715
15/11/2011,0.56,0.86,-0.25,0.13,-0.2,0,0.557826601,0.744433696,0.062769607,0.210586075,2.001388538,-0.648167923,0.619210453,0.164531819,0.945883263
16/11/2011,-1.64,-0.17,-0.17,0.11,0.06,0,-1.369172797,-1.134882121,-8.308135209,-2.786285758,-2.836055671,-2.635589756,-1.555239448,-1.067747241,-1.687838983
17/11/2011,-1.65,0.21,0.15,0.27,0.4,0,-2.04691197,-0.478015176,-3.682225758,-2.380423228,0.546927743,-2.897676212,-1.962722426,-0.499674559,-1.716771577
18/11/2011,-0.07,0.09,0.91,0.01,0.59,0,0.127822459,-0.264192387,0.564554076,-0.430091134,-1.409495848,-0.920624046,0.06388765,0.05139477,-0.325221701
21/11/2011,-1.87,-0.53,-0.04,0.1,-0.02,0,-3.037244445,-2.050664904,-4.387586672,-2.96340339,-1.907226052,-2.694918584,-2.654714769,-1.279017267,-2.306503103
22/11/2011,-0.44,-0.34,-0.53,0.14,-0.24,0,-1.247868723,-0.093717264,-0.589950657,-0.646598969,2.042823465,-0.436452218,-1.654014344,-1.150794163,-0.44546767
23/11/2011,-2.29,-0.71,-0.28,0.67,0.17,0,-2.509287903,-1.870553309,-3.691612854,-3.580725145,0.020841063,-2.211125853,-1.749709174,-1.925523219,-2.887221544
25/11/2011,-0.34,-0.99,0.48,-0.23,0.38,0,-1.192088333,-0.501410452,1.749779896,-0.91557104,-0.994925728,-0.529853581,-0.20388107,-0.915984174,0.515593561
28/11/2011,3.1,1.53,-0.64,-0.62,-0.54,0,5.343565956,2.867125648,3.991678414,4.913477285,3.353308048,4.709549876,0.677966441,2.591302486,2.872646607
29/11/2011,0.18,-0.53,0.11,0.34,0.35,0,-1.032870384,-0.699426802,-3.615349537,0.014342118,-0.479520383,0.389125382,0.807552665,1.426977789,-1.849335198
30/11/2011,4.44,1.11,1.17,-1.2,-0.02,0,7.795069281,3.827645269,10.54357831,7.598270951,2.154977386,7.335866796,6.424535333,4.461599793,5.287631214
1/12/2011,-0.22,-0.54,-0.67,0.34,-0.17,0,-1.088849192,0.768312572,-1.911306928,-1.568741252,0.98601264,-0.506509499,0,-0.811322999,-0.32246291
2/12/2011,0.05,0.54,0.63,-0.39,0.31,0,-0.548924057,0.11078033,6.729129988,1.741513539,1.583042712,0.650721669,1.125003323,0,-0.161610969
5/12/2011,1.09,0.29,0.29,-0.69,-0.38,0,0.579853246,0.620228165,6.546421247,1.868218637,1.356480405,0.861150791,1.480583159,0.823751869,1.285536909
6/12/2011,0.04,-0.08,0.04,0.06,0.18,0,-0.923168808,1.094411602,0.060345606,-0.798270242,-2.130122797,0.214176447,2.36016158,0.458902809,-0.319847525
7/12/2011,0.16,-0.21,0.74,0.01,0.4,0,-1.121331672,0.573651061,4.481906533,-0.553343163,-0.403884706,-0.859300444,0.119572794,0.321127209,1.378596621
8/12/2011,-2.23,-0.78,-1.03,0.98,-0.03,0,-2.097940034,-1.281048678,-8.795586815,-3.222206306,-1.241511725,-3.811394807,-2.602255656,-1.503573258,-2.236521343
9/12/2011,1.83,1.31,0.13,-0.33,-0.21,0,3.229696412,1.543482801,3.100067965,2.359711358,3.833241954,1.225207954,3.197839974,1.823745116,1.655589255
12/12/2011,-1.48,0.05,-0.49,0.67,0.28,0,-2.885885901,-1.230791759,-6.299307027,-3.278079663,-2.581858047,-2.844478058,-2.28238527,-1.598645093,-1.871204778
13/12/2011,-1.05,-1,0.08,0.25,0.1,0,-2.453715811,-0.537389585,-1.374796706,-2.891888682,0.344842948,-2.265440849,-0.243309115,0.597801237,-0.324320105
14/12/2011,-1.21,-0.28,0.91,-0.1,0.74,0,-4.473174044,-1.279385806,-0.727766672,-1.49949629,0.324055867,-1.447325635,1.150506655,-1.362734078,-2.68877346
15/12/2011,0.4,0.67,0.16,0.28,0.53,0,0.80135457,-0.659245002,-0.332542468,-0.64956478,0.26435322,1.641312734,1.077808515,0.739951264,0.333174797
16/12/2011,0.45,0.27,-0.06,0.11,-0.11,0,-0.571721791,-2.107602807,-0.2000875,1.051657595,0.759799096,2.147298133,1.301824326,0.162281403,-0.555865645
19/12/2011,-1.31,-0.47,-0.71,0.76,-0.1,0,0.057358685,-0.371093139,-5.629483442,-3.45540513,1.138568809,-2.380126368,-0.885753726,-0.788980794,-1.403373808
20/12/2011,3.1,0.8,0.35,-0.76,-0.18,0,5.007159912,2.350615964,4.420595232,4.566990462,2.192048634,4.630816372,2.460584865,3.058444065,3.989462753
21/12/2011,0.2,0.05,1.29,-0.2,0.95,0,-0.109097431,-3.13009372,0.740487947,0.339559338,-0.046944563,1.179931051,2.34495487,1.356639975,-2.697694431
22/12/2011,0.83,-0.17,0.66,-0.82,-0.01,0,0.196275097,0.313615594,6.302832673,0.394714006,2.522155981,2.819115748,2.980297218,1.39778818,1.165111254
23/12/2011,0.84,-0.57,-0.12,0.3,-0.03,0,0.478078151,1.477693956,-0.758521501,0.098424664,-0.440485245,2.741815808,0.992273415,1.097277525,1.85795854
27/12/2011,0.04,0.47,-0.55,0.41,-0.24,0,-0.761690501,0.108177162,-3.027607968,-0.43666209,3.745750837,0,-1.214137932,0.07038458,0.593781935
28/12/2011,-1.34,-0.7,-0.08,0.24,0.25,0,-2.410023439,-0.520385272,-2.583785054,-2.733226596,-2.366549184,-1.479918514,-1.004518823,-1.298259674,-2.286450135
29/12/2011,1.1,0.24,0.29,-0.2,0.09,0,1.344798032,1.183291134,2.256253038,1.968035175,-0.308890952,1.968432461,1.337110146,1.286529314,0.494390659
30/12/2011,-0.4,-0.08,-0.18,-0.04,0.05,0,0.022142954,-1.243089345,-0.724420013,0.468318069,-1.22678825,0.10436217,-0.889387021,-0.599884228,-0.93583253
3/01/2012,1.5,-0.11,0.92,-0.74,-0.17,0,3.662747315,1.307543194,6.089698677,5.682778627,-3.496298756,3.518721865,2.481502232,1.452342797,3.329068063
4/01/2012,0,-0.62,0.03,0.31,-0.06,0,0.921501693,-0.408823189,-0.874471919,0.040127422,0.665525366,0.535637321,1.083450486,0.023225923,1.913938011
5/01/2012,0.39,0.19,0.19,-0.4,0.07,0,0.703870648,-0.47545289,2.110548276,-1.903267276,-3.716463633,0.632386956,-0.053903453,-0.302691884,-0.369335801
6/01/2012,-0.19,-0.04,-0.27,-0.03,-0.03,0,0.250958843,-1.154677992,-2.361822951,-1.275469437,0.959196921,0.595458835,0.537657564,-0.749014777,-0.370601874
9/01/2012,0.28,0.26,-0.06,-0.21,0.26,0,1.389627315,-0.521798655,1.869213591,0.358242722,-0.107208232,-0.032968088,1.119677528,0.445405704,0.634556461
10/01/2012,0.97,0.38,0.38,-0.81,0,0,2.902898114,-0.154306048,4.171038431,2.726852093,-1.048874948,2.186396955,-0.745079453,0.256920348,-0.740735479
11/01/2012,0.13,0.15,0.32,-0.83,0.24,0,-0.320660039,0.555495223,1.235684505,0.58718453,-0.811322321,1.442112377,0.851060352,-0.749380485,1.266483589
12/01/2012,0.31,0.28,0,-0.21,0.05,0,2.282092838,-0.975513922,0.408527241,1.623239672,1.224341877,3.532165595,0.264527677,-0.400455842,0.418614454
13/01/2012,-0.52,-0.23,-0.43,0.64,0.1,0,0.528320188,-0.772872317,-3.195553416,-1.903054683,0.518767859,-1.672380594,-0.476594864,0.165123692,-0.471055588
17/01/2012,0.36,-0.12,-0.75,0.63,-0.33,0,0.864708664,0.467744517,-2.311528783,1.772052233,-1.000789338,1.887136439,-0.532186428,0.949759737,1.303128434
18/01/2012,1.22,0.58,0.19,-0.66,-0.13,0,1.303261995,0.592659596,6.549965435,2.62610514,-0.732392419,1.581092486,1.48305526,0.882982603,1.184084906
19/01/2012,0.51,-0.15,-0.21,-0.18,-0.22,0,1.419015814,-0.304178114,5.221530224,0.242313881,-0.687762488,-0.514203077,0.681162287,0.668670128,1.271270128
20/01/2012,0.03,0.28,0.65,0,0.1,0,-0.104068011,4.336255583,0.599907678,-0.459575579,-0.010004501,1.235521926,0,0.527169946,0.654772563
23/01/2012,0.02,-0.23,0.16,0.29,-0.4,0,0.688644306,0.771440427,-0.983546362,0.866328272,-0.130128643,-0.872298584,-1.102661052,-0.022842737,-0.452847605
24/01/2012,0,0.73,-0.32,-0.4,-0.23,0,-0.075240708,1.021219207,-0.385184764,-0.904746424,-0.130290175,0.842342326,-0.529370067,-0.332096961,-0.050437775
25/01/2012,0.91,0.06,-0.8,0.32,-0.18,0,2.563550155,-0.104247434,-0.055127113,2.552902875,0.300423817,1.072741514,1.527552202,0.045858895,0.050437775
26/01/2012,-0.59,0.21,-0.45,0.25,-0.05,0,2.051268343,-0.39192832,0.385355717,0.348764572,-0.120063045,-0.982896819,-0.314126393,-0.517289784,0
27/01/2012,0.01,0.81,-0.13,-0.33,-0.14,0,-0.026965574,-0.272684961,2.233808498,-0.336279691,0.877109199,0.149537524,-0.209978187,-1.089192006,-1.370921878
30/01/2012,-0.31,-0.46,-0.29,0.46,0.03,0,-0.784885405,1.065391319,-1.958701685,-0.889806922,-0.967244914,-0.810174497,-0.685485379,-0.396922257,0
31/01/2012,-0.05,-0.04,0.01,-0.06,-0.14,0,-1.175243858,0.051940915,2.44244571,0,0.250187764,0.959542346,-1.010384724,-2.068300278,0.459077153
1/02/2012,1.1,1.08,0.38,-0.52,0.29,0,1.27479141,0.010384624,3.891100167,1.263399428,0.059950041,1.275006693,0.320194531,0.274333855,0.76041997
2/02/2012,0.17,0.37,0.01,-0.46,0.01,0,-0.172025623,-0.567458989,0.668250381,0.55778476,2.075991914,-1.185532986,-0.106635937,-0.525403562,0
3/02/2012,1.58,0.62,0.38,-0.7,-0.21,0,3.219597564,1.095605806,3.967363848,1.533298407,3.319691904,1.890173961,1.42973272,1.650375494,1.454046166
6/02/2012,-0.05,-0.28,-0.21,-0.03,-0.21,0,-0.140521267,-0.424350181,0.979895814,-0.475851003,-1.737521516,-0.586842019,0.157600333,0.972675253,0.496538259
7/02/2012,0.16,-0.27,-0.09,0.17,0.01,0,0.026346075,0.274475463,-1.226356012,0.012195192,-0.656999465,-0.353811191,0.680126156,0.685667521,0.049499942
8/02/2012,0.25,-0.1,0.46,-0.2,0.01,0,0.20189773,0.181569312,0.884500025,-1.280002102,-0.407971422,0.265465936,0.31230778,-0.642586102,1.132181982
9/02/2012,0.15,-0.38,-0.31,0.23,0.03,0,-1.066699473,0.093261162,-0.49046207,-1.38448487,-0.419410523,1.374856581,-0.573350901,-0.517017401,-2.127220358
10/02/2012,-0.75,-0.59,-0.05,0.3,0.14,0,-0.961777143,-0.368329925,-3.400308274,-3.216199525,-1.9044446,-1.227684699,-1.315485015,-1.280537469,-0.501260354
13/02/2012,0.75,0.58,-0.06,-0.22,0.02,0,1.729893934,0.103893594,-0.612255969,1.6975516,0.704821526,0.557292728,1.001358622,0.737118341,0.651185836
14/02/2012,-0.09,-0.39,-0.36,0.55,-0.21,0,0.657460509,-0.207871093,-2.539683866,-2.100440283,-0.168306564,-1.740746504,-0.684055741,0.29568158,0.199452515
15/02/2012,-0.5,-0.27,0.09,-0.15,0.07,0,-1.691821261,0.015571731,-0.473530088,-0.942065764,-0.128894967,0.178411287,-0.954870794,-0.651680912,-0.800396308
16/02/2012,1.27,0.69,0.33,-0.29,-0.16,0,1.262755565,0.399726423,1.205795516,1.085192802,0.494854528,2.29081305,1.32382338,1.521886612,1.396556745
17/02/2012,0.16,-0.23,0.51,0.09,0.29,0,-0.008766951,0.20700409,-0.156473891,-1.03260864,-0.148201381,1.612949679,1.410282115,0.245563031,0.494057574
21/02/2012,-0.05,-0.61,0.26,0.18,-0.33,0,0.917229355,-0.015502331,0.520537896,2.311796369,-0.923771167,-1.005004226,0.672020031,1.103485137,0.344420249
22/02/2012,-0.39,-0.39,-0.66,0.46,-0.15,0,0.701886468,0.247921754,-2.790365477,-0.167048226,4.268437379,-2.869073866,-0.103104349,0.403424826,-1.185789347
23/02/2012,0.56,0.9,-0.03,-0.44,0.23,0,0.336210049,1.910720304,1.273239275,-0.141552347,-4.46821469,0.562720035,0.467198053,0.114972276,0.545219329
24/02/2012,0.15,-0.49,-0.64,0.18,-0.21,0,-0.172256545,0.075939123,-2.562885803,0.18012257,-1.004932565,-0.118171998,-0.363198874,0.36706902,-0.445879083
27/02/2012,0.14,-0.14,0.37,0.04,0.13,0,-0.319499995,-0.116381078,1.396346352,0.308046068,-1.475332249,1.088102543,-0.887484833,-0.126008297,0.148856543
28/02/2012,0.28,-0.6,-0.11,0.15,-0.03,0,0.112379091,0.227529474,-0.213540158,0.994667057,-1.102819754,0.466879016,0.470831578,-0.103215769,0.148614678
29/02/2012,-0.55,-1.05,0.16,0.19,0.29,0,-1.348017729,-0.633379617,-0.912757911,-1.151889257,-2.062793473,-2.475804019,-0.575784247,-0.737191639,-1.596844645
1/03/2012,0.64,-0.16,0.06,-0.04,-0.07,0,-0.720583477,0.405850143,3.445899717,0.609948258,1.303366156,1.74531675,0.366775107,0.380784973,0
2/03/2012,-0.46,-1.25,-0.06,0.15,0.35,0,-0.796899289,0.64589266,-1.681618057,-1.66997324,0.769792621,0.292824494,-0.787591861,-0.577495122,-0.605421822
5/03/2012,-0.4,0.47,0.29,0.19,0.36,0,-2.156626453,0.926254105,-3.121868519,-2.23503034,-0.134802735,-1.502467845,-0.634595687,0.784575674,-0.813018141
6/03/2012,-1.62,-0.32,-0.36,0.54,-0.21,0,-3.851945276,-1.708946301,-5.449264544,-3.226533667,0.692829395,-3.596055348,-2.307593314,-1.330470881,-0.614154166
7/03/2012,0.8,0.3,0.28,-0.38,0.05,0,2.194181657,0.258188236,3.182082588,1.31138603,1.116982471,1.88966827,1.882289028,-0.034945301,-0.359978813
8/03/2012,1.07,0.37,-0.25,-0.17,0.07,0,1.83022722,1.026223193,1.66392592,1.483722865,1.987656669,2.209708137,1.375693577,-1.171952332,1.381471821
9/03/2012,0.49,0.89,0.16,-0.22,0.01,0,-0.054433839,0.404567007,1.039717458,0.175480103,2.017474509,0.588949207,0.052525362,-0.626737527,0.607861398
12/03/2012,-0.07,-0.21,-0.07,0.29,0.06,0,-1.168074208,0.189217181,-0.929730028,-0.866993432,-0.441542196,-1.329982521,0.471604436,1.471912785,0.151424756
13/03/2012,1.86,0.16,0.97,-0.73,-0.04,0,3.924199257,1.373650236,3.932605769,2.538937478,-0.334913631,2.902999912,2.376154057,1.519684087,1.947640958
14/03/2012,-0.23,-0.63,-0.2,0.42,0.16,0,-0.913274978,0.460214556,-1.758646711,-2.729571529,0.138039859,-0.434460699,1.015702177,-0.971823272,-0.098981346
15/03/2012,0.67,0.3,0.51,-0.56,0.18,0,1.045548908,0.623256255,4.776551921,1.353931265,-0.474071011,1.583852158,1.852394737,0.081379575,-1.446056687
16/03/2012,0.06,-0.29,0.37,-0.44,-0.18,0,0.114537272,0.004881676,0.102487061,0.442801544,-1.135017135,0.853496918,0.198187026,0.405712607,0.600943793
19/03/2012,0.41,0.51,-0.04,-0.13,-0.35,0,0.131976364,-0.14086749,2.677568243,1.091889465,0.040045049,0.395827614,0.049496847,0.634240238,0.547641674
20/03/2012,-0.39,-0.62,0.3,0.06,0.13,0,-2.646182804,-0.717153498,1.729741969,-3.366852628,-0.3208103,-0.395827614,-0.695108354,-0.449322814,2.112574807
21/03/2012,-0.1,0.28,-0.41,0.12,0.09,0,-1.601757852,0.215213806,-1.729741969,-1.157198532,0.010042673,-0.739252719,0,-0.683595502,-0.340850746
22/03/2012,-0.74,-0.13,-0.45,0.58,-0.03,0,-2.386062706,0.390104929,-2.370818154,-2.057884294,1.385933772,-1.640094014,-1.102185358,-0.793787962,-0.587111958
23/03/2012,0.39,0.58,0.36,-0.35,-0.21,0,1.306859592,-0.004906075,3.707803024,1.236985462,2.19380553,1.583013876,-0.353325818,0.257513043,0.733342789
26/03/2012,1.45,0.48,-0.21,0.11,-0.17,0,0.849588658,1.108318733,4.048770917,1.42869713,2.987003824,1.867067399,1.355815079,1.715180886,1.498679172
27/03/2012,-0.3,-0.38,-0.34,0.06,-0.12,0,-0.636516018,-0.284384759,-2.148570803,-1.568493399,-1.286922562,-1.468124424,-0.049903415,-0.472199745,0.335312505
28/03/2012,-0.52,0,0.5,-0.22,0.38,0,-3.579898854,0.053085561,-2.3438806,-0.998250785,-0.63055909,-2.2889409,-0.149798971,-0.881258767,0.809736278
29/03/2012,-0.16,-0.05,-0.27,0.18,0.11,0,1.674002196,0.471653925,-2.501351492,0.872256265,1.700997025,0.175712566,-0.300323146,0.255866159,-0.237449907
30/03/2012,0.28,-0.7,-0.04,-0.01,0.17,0,0.47052453,0.182284447,-0.507898622,1.404841549,0.619956904,1.336841157,0.599721628,0.752294846,0.569003634
2/04/2012,0.77,0.36,0.07,0.14,-0.33,0,0.683013213,0.392249566,0.861868293,1.969441891,-0.121805587,0.948126879,-0.249495091,0.391271117,0.188913554
3/04/2012,-0.34,-0.32,-0.28,0.18,0.2,0,-0.974487163,0.01432345,-2.246125553,-2.857314752,-0.979846699,-2.666059016,-0.300110416,-1.434377423,-1.38324176
4/04/2012,-1.11,-0.6,-0.04,0.31,0.34,0,0.047087046,-1.660512405,-3.57370452,-2.583250171,-2.366351678,-1.330371788,-1.108299329,-0.995298587,-2.234202219
5/04/2012,-0.03,-0.12,-0.42,0.22,-0.18,0,-0.367708292,-0.281866853,-1.618159336,0.157154755,0.222723184,-0.537172934,-1.27457794,-0.188480503,-0.690001342
9/04/2012,-1.21,-0.44,-0.08,0.54,0.17,0,-2.196431341,-0.258309605,-2.254658952,-0.200060844,0.087023453,-2.822219693,-1.499139206,-1.114371341,-1.294205911
10/04/2012,-1.85,-0.43,0.09,0.24,0.07,0,-3.078666314,-1.281649765,-3.797573349,-1.281439735,-1.372086924,-2.461546149,-2.424957376,-2.059688894,-2.07549431
11/04/2012,0.85,0.79,0.27,-0.31,0.15,0,1.305768983,0.123439794,1.148778063,0.477047991,0.809959063,0.534813548,1.430468724,0.642903532,2.375638293
12/04/2012,1.44,0.07,0.29,-0.51,-0.19,0,4.506269019,1.343418938,3.974746443,3.500187812,-0.175097323,2.479219175,1.513977092,1.082428356,0.199605863
13/04/2012,-1.25,-0.19,-0.76,0.73,0.09,0,-0.518040101,-1.234901433,-5.296964307,-1.91205129,-0.10715602,1.609272777,-2.200215033,-0.78054862,-1.052362217
16/04/2012,-0.09,0.19,0.82,-0.19,0.43,0,0.799497151,-0.039459429,1.265072156,0.552047431,0.253093683,1.197633276,0.105897211,1.26974436,-0.606376826
17/04/2012,1.55,0.04,-0.21,-0.12,-0.35,0,1.552436602,2.306480358,1.980288045,1.360003859,0.42685551,2.99054131,2.301347319,1.699531413,1.758378993
18/04/2012,-0.43,-0.47,-0.45,0.38,-0.11,0,0.735238047,-3.592335503,-1.070154764,1.410409941,-1.276265551,-0.028925015,-1.248685548,0.350543879,-0.09963995
19/04/2012,-0.57,-0.04,0.25,-0.26,0.31,0,-1.286396191,-0.310236858,2.295089966,0.233158271,-0.836906389,1.006232732,0.209213956,-0.549637414,-0.750578351
20/04/2012,0.11,0.51,-0.1,0.38,0.61,0,0.344029516,0.045096956,-3.319570113,0.560073059,-2.077997879,0.996144668,1.142903198,0.02346658,0
23/04/2012,-0.95,-0.51,0.15,0.07,0.01,0,-0.773423733,-0.492228124,-2.902112962,-2.008876463,0.924448902,-1.569888624,-1.50930803,0.456154885,-1.161888796
24/04/2012,0.29,0.29,0.91,-0.6,0.69,0,1.393443252,0.692408704,2.443370668,0.388392809,0.219796272,-0.374668797,2.434691975,0.720906288,-1.32995472
25/04/2012,1.44,0.36,-0.98,0.27,-0.74,0,-4.683646755,1.769233056,-1.505502865,1.620483654,-1.904242768,4.101810088,-0.461679524,0.623709858,0.35978564
26/04/2012,0.75,-0.03,-0.06,-0.24,-0.23,0,0.914221158,0.982546816,0.699723077,0.258496279,2.312593521,-3.46854732,0.870291106,-0.902131947,0.562826419
27/04/2012,0.35,0.68,-0.25,0.11,-0.16,0,0.162693397,0.596539755,-1.522296043,0.879266421,-0.648157028,-0.344920055,0.812165736,0.011579615,1.920205778
30/04/2012,-0.49,-0.59,0,-0.03,-0.12,0,-1.726730032,0.130458181,1.92822531,0.067322128,3.306087226,-2.477908104,-1.016275432,0.30162211,0.896855074
1/05/2012,0.48,-0.78,0.41,-0.06,0.05,0,-0.644304211,0.443296512,1.207915902,1.602165384,2.012138423,-0.088566532,1.11733756,0.80746119,-0.896855074
2/05/2012,-0.15,0.66,-0.67,0.45,0.25,0,0.507986587,0.028847266,-3.136141211,-0.664460362,3.348728703,-1.4881845,-0.151621945,-0.969761004,-0.703170875
3/05/2012,-0.92,-0.63,0.01,0.42,0.28,0,-1.928281649,-0.394890686,-4.340636497,-2.115558655,1.493244508,-1.480134777,-0.812610037,-0.640058788,-0.60666249
4/05/2012,-1.62,-0.24,0.18,0.16,0.15,0,-2.240044578,-1.091669689,-1.427266949,-2.342333972,-1.117841421,-1.626019352,-1.386423015,-1.26899195,-3.089828476
7/05/2012,0.04,0.14,0.46,-0.38,0.29,0,-1.277928513,-0.606764308,0.933117749,-0.503148886,-0.137181423,-0.123832081,-0.103480766,-0.106471286,-0.209443853
8/05/2012,-0.41,0.34,0.32,0.13,0.23,0,-0.722843862,-0.702255672,-1.938152741,-1.881124831,-1.940551606,-0.559038773,-0.362932957,-0.546019426,-1.958250285
9/05/2012,-0.62,0.14,-0.24,0.01,-0.1,0,-0.519531504,-0.124203953,-2.234379371,-1.018871669,-0.994003875,0.062288155,-1.782013088,-0.848632529,0.373405849
10/05/2012,0.29,0.08,0.56,-0.12,0.5,0,-0.574614775,-0.313542429,0.707629994,1.218553543,0.423188671,0.18659702,0.947374053,0.120805229,-11.08181957
11/05/2012,-0.29,0.12,-1.07,0,-0.06,0,0.062810012,0.283758393,-4.255952127,-1.956898231,1.444104853,-0.12433596,-0.41995383,0.313357275,-1.800797484
14/05/2012,-1.14,-0.14,-0.16,0.11,0.04,0,-2.009556112,-0.863697267,-4.445192064,-1.995947726,0.590243341,-1.504290388,-2.180368348,-1.186299915,1.204105541
15/05/2012,-0.52,0.52,-0.21,0.37,0.01,0,-0.987756705,-0.200755628,-1.125180615,-2.537110239,-1.510194058,-2.55846341,-1.081111896,-0.402613741,-1.022532725
16/05/2012,-0.44,-0.17,-0.45,0.66,0.24,0,-0.888764856,0.34603841,-4.335931889,-2.073949298,-2.476265798,-2.359992533,3.208858978,0.463511162,0.90279406
